iter	Passed	Remaining
4779	84244	91998
4780	84259	91978
4781	84281	91966
4782	84300	91950
4783	84319	91933
4784	84337	91915
4785	84356	91900
4786	84375	91883
4787	84394	91868
4788	84414	91852
4789	84432	91835
4790	84453	91821
4791	84471	91804
4792	84488	91785
4793	84506	91769
4794	84524	91751
4795	84541	91733
4796	84559	91716
4797	84576	91698
4798	84593	91679
4799	84608	91659
4800	84631	91647
4801	84649	91629
4802	84666	91611
4803	84683	91593
4804	84700	91575
4805	84717	91556
4806	84733	91537
4807	84750	91519
4808	84766	91499
4809	84785	91483
4810	84801	91464
4811	84818	91445
4812	84833	91425
4813	84850	91407
4814	84865	91386
4815	84880	91365
4816	84895	91345
4817	84910	91325
4818	84925	91305
4819	84942	91286
4820	84959	91268
4821	84977	91251
4822	84995	91234
4823	85010	91213
4824	85024	91192
4825	85040	91173
4826	85057	91154
4827	85072	91133
4828	85088	91114
4829	85104	91095
4830	85121	91076
4831	85136	91056
4832	85151	91036
4833	85167	91016
4834	85182	90996
4835	85199	90977
4836	85215	90958
4837	85231	90939
4838	85247	90920
4839	85263	90900
4840	85282	90884
4841	85299	90866
4842	85315	90846
4843	85331	90827
4844	85346	90806
4845	85362	90788
4846	85380	90770
4847	85398	90753
4848	85415	90735
4849	85433	90718
4850	85454	90704
4851	85475	90689
4852	85495	90675
4853	85515	90659
4854	85532	90641
4855	85553	90627
4856	85570	90609
4857	85589	90593
4858	85608	90576
4859	85625	90559
4860	85645	90543
4861	85662	90525
4862	85678	90505
4863	85694	90487
4864	85711	90468
4865	85728	90450
4866	85745	90431
4867	85761	90412
4868	85777	90392
4869	85792	90373
4870	85807	90352
4871	85823	90332
4872	85841	90315
4873	85857	90296
4874	85872	90275
4875	85889	90257
4876	85907	90241
4877	85925	90223
4878	85943	90206
4879	85965	90193
4880	85987	90180
4881	86005	90163
4882	86025	90147
4883	86042	90129
4884	86058	90110
4885	86077	90093
4886	86093	90075
4887	86108	90054
4888	86124	90035
4889	86140	90015
4890	86157	89997
4891	86173	89978
4892	86189	89958
4893	86207	89941
4894	86226	89925
4895	86243	89907
4896	86264	89893
4897	86283	89876
4898	86299	89857
4899	86315	89838
4900	86334	89822
4901	86353	89806
4902	86370	89787
4903	86387	89769
4904	86402	89749
4905	86419	89731
4906	86436	89712
4907	86456	89697
4908	86475	89681
4909	86497	89668
4910	86517	89652
4911	86535	89636
4912	86554	89620
4913	86572	89602
4914	86590	89585
4915	86607	89567
4916	86624	89548
4917	86642	89531
4918	86659	89514
4919	86677	89496
4920	86694	89477
4921	86710	89458
4922	86726	89439
4923	86741	89419
4924	86758	89400
4925	86775	89382
4926	86791	89363
4927	86807	89343
4928	86822	89324
4929	86837	89303
4930	86852	89283
4931	86868	89263
4932	86884	89244
4933	86901	89226
4934	86918	89207
4935	86935	89190
4936	86954	89173
4937	86973	89157
4938	86991	89140
4939	87008	89121
4940	87026	89104
4941	87044	89087
4942	87062	89070
4943	87077	89050
4944	87092	89030
4945	87110	89012
4946	87127	88994
4947	87145	88976
4948	87160	88957
4949	87178	88939
4950	87200	88926
4951	87219	88910
4952	87236	88891
4953	87258	88879
4954	87278	88864
4955	87297	88847
4956	87314	88829
4957	87332	88812
4958	87350	88795
4959	87369	88778
4960	87387	88761
4961	87404	88743
4962	87422	88726
4963	87439	88707
4964	87457	88690
4965	87473	88671
4966	87489	88652
4967	87507	88635
4968	87522	88614
4969	87538	88595
4970	87555	88576
4971	87570	88556
4972	87586	88537
4973	87602	88517
4974	87620	88500
4975	87637	88482
4976	87653	88463
4977	87669	88444
4978	87686	88425
4979	87702	88406
4980	87718	88387
4981	87733	88367
4982	87750	88349
4983	87766	88329
4984	87780	88309
4985	87799	88292
4986	87815	88273
4987	87830	88253
4988	87847	88234
4989	87864	88217
4990	87880	88197
4991	87895	88176
4992	87912	88158
4993	87928	88139
4994	87949	88125
4995	87965	88106
4996	87982	88087
4997	88000	88070
4998	88017	88052
4999	88033	88033
5000	88053	88018
5001	88071	88000
5002	88091	87985
5003	88111	87970
5004	88131	87955
5005	88152	87941
5006	88172	87926
5007	88193	87912
5008	88214	87897
5009	88234	87882
5010	88258	87870
5011	88280	87857
5012	88302	87844
5013	88320	87827
5014	88338	87810
5015	88355	87791
5016	88371	87772
5017	88388	87754
5018	88407	87738
5019	88424	87720
5020	88443	87703
5021	88463	87688
5022	88481	87670
5023	88499	87653
5024	88516	87636
5025	88532	87616
5026	88549	87598
5027	88567	87580
5028	88586	87564
5029	88603	87546
5030	88619	87527
5031	88637	87510
5032	88654	87492
5033	88671	87473
5034	88687	87454
5035	88703	87434
5036	88719	87416
5037	88735	87396
5038	88752	87378
5039	88769	87360
5040	88786	87342
5041	88802	87322
5042	88819	87304
5043	88835	87285
5044	88850	87265
5045	88867	87247
5046	88884	87228
5047	88899	87208
5048	88916	87190
5049	88933	87172
5050	88951	87155
5051	88970	87139
5052	88986	87119
5053	89002	87100
5054	89016	87079
5055	89030	87058
5056	89044	87037
5057	89060	87018
5058	89074	86997
5059	89090	86977
5060	89105	86957
5061	89121	86938
5062	89136	86918
5063	89152	86899
5064	89172	86883
5065	89188	86865
5066	89206	86847
5067	89221	86827
5068	89239	86809
5069	89256	86792
5070	89274	86774
5071	89294	86759
5072	89313	86742
5073	89329	86724
5074	89348	86707
5075	89366	86689
5076	89384	86673
5077	89402	86656
5078	89420	86639
5079	89440	86623
5080	89456	86604
5081	89475	86588
5082	89492	86569
5083	89508	86550
5084	89525	86532
5085	89542	86513
5086	89558	86495
5087	89576	86477
5088	89593	86459
5089	89610	86441
5090	89630	86426
5091	89648	86408
5092	89666	86391
5093	89685	86375
5094	89706	86360
5095	89723	86342
5096	89743	86327
5097	89762	86311
5098	89780	86293
5099	89795	86274
5100	89816	86260
5101	89835	86243
5102	89853	86226
5103	89870	86207
5104	89885	86187
5105	89901	86169
5106	89918	86150
5107	89937	86134
5108	89955	86117
5109	89971	86097
5110	89988	86079
5111	90003	86059
5112	90019	86040
5113	90036	86022
5114	90053	86004
5115	90069	85985
5116	90086	85966
5117	90103	85948
5118	90121	85931
5119	90139	85913
5120	90156	85896
5121	90172	85876
5122	90188	85857
5123	90203	85837
5124	90219	85818
5125	90235	85799
5126	90253	85782
5127	90268	85762
5128	90286	85744
5129	90302	85726
5130	90317	85706
5131	90334	85687
5132	90352	85670
5133	90368	85651
5134	90384	85631
5135	90400	85612
5136	90415	85592
5137	90431	85573
5138	90445	85553
5139	90462	85534
5140	90482	85519
5141	90500	85502
5142	90518	85485
5143	90539	85470
5144	90556	85452
5145	90576	85436
5146	90594	85419
5147	90612	85402
5148	90632	85386
5149	90648	85367
5150	90666	85351
5151	90684	85333
5152	90700	85314
5153	90715	85294
5154	90729	85273
5155	90744	85253
5156	90761	85234
5157	90776	85215
5158	90790	85194
5159	90807	85175
5160	90823	85156
5161	90839	85137
5162	90854	85117
5163	90871	85099
5164	90889	85082
5165	90907	85064
5166	90927	85049
5167	90947	85034
5168	90965	85017
5169	90984	85001
5170	91003	84984
5171	91020	84966
5172	91039	84950
5173	91055	84931
5174	91071	84912
5175	91088	84894
5176	91104	84874
5177	91120	84855
5178	91137	84838
5179	91158	84822
5180	91174	84804
5181	91191	84785
5182	91208	84767
5183	91226	84750
5184	91243	84732
5185	91260	84714
5186	91278	84697
5187	91296	84679
5188	91313	84662
5189	91329	84642
5190	91346	84624
5191	91361	84604
5192	91377	84584
5193	91394	84567
5194	91410	84548
5195	91426	84528
5196	91443	84510
5197	91462	84494
5198	91481	84478
5199	91499	84460
5200	91519	84445
5201	91538	84429
5202	91558	84414
5203	91577	84397
5204	91594	84379
5205	91611	84361
5206	91629	84343
5207	91646	84326
5208	91664	84308
5209	91679	84288
5210	91694	84268
5211	91709	84248
5212	91726	84230
5213	91743	84212
5214	91759	84193
5215	91775	84174
5216	91793	84157
5217	91809	84137
5218	91824	84118
5219	91840	84099
5220	91855	84079
5221	91873	84062
5222	91890	84043
5223	91905	84023
5224	91925	84008
5225	91945	83992
5226	91961	83973
5227	91978	83955
5228	91994	83936
5229	92009	83917
5230	92024	83896
5231	92040	83878
5232	92057	83859
5233	92072	83840
5234	92089	83821
5235	92106	83803
5236	92122	83784
5237	92137	83764
5238	92154	83746
5239	92170	83727
5240	92189	83710
5241	92206	83692
5242	92225	83676
5243	92247	83662
5244	92265	83645
5245	92285	83630
5246	92302	83612
5247	92321	83596
5248	92339	83579
5249	92356	83561
5250	92375	83544
5251	92394	83527
5252	92410	83508
5253	92426	83490
5254	92444	83472
5255	92460	83453
5256	92478	83436
5257	92492	83415
5258	92510	83398
5259	92526	83379
5260	92542	83360
5261	92558	83341
5262	92574	83321
5263	92591	83304
5264	92608	83286
5265	92625	83267
5266	92640	83247
5267	92656	83228
5268	92671	83209
5269	92689	83192
5270	92705	83172
5271	92721	83154
5272	92739	83136
5273	92754	83117
5274	92772	83099
5275	92788	83080
5276	92803	83060
5277	92819	83041
5278	92835	83022
5279	92851	83003
5280	92867	82984
5281	92884	82966
5282	92903	82950
5283	92924	82935
5284	92944	82920
5285	92963	82904
5286	92978	82884
5287	92995	82865
5288	93009	82844
5289	93026	82826
5290	93042	82807
5291	93061	82791
5292	93077	82772
5293	93093	82753
5294	93109	82734
5295	93126	82716
5296	93142	82697
5297	93158	82678
5298	93178	82663
5299	93198	82647
5300	93219	82633
5301	93239	82617
5302	93259	82601
5303	93279	82586
5304	93296	82569
5305	93315	82552
5306	93331	82532
5307	93347	82514
5308	93363	82495
5309	93379	82476
5310	93397	82459
5311	93412	82439
5312	93429	82420
5313	93445	82401
5314	93463	82384
5315	93478	82365
5316	93495	82347
5317	93513	82329
5318	93529	82310
5319	93547	82293
5320	93566	82277
5321	93585	82260
5322	93602	82242
5323	93618	82223
5324	93634	82204
5325	93651	82186
5326	93669	82169
5327	93685	82151
5328	93701	82132
5329	93718	82113
5330	93736	82095
5331	93753	82077
5332	93769	82059
5333	93785	82040
5334	93800	82020
5335	93817	82002
5336	93834	81984
5337	93849	81964
5338	93865	81945
5339	93882	81927
5340	93903	81912
5341	93919	81893
5342	93935	81874
5343	93950	81855
5344	93968	81837
5345	93983	81817
5346	94000	81800
5347	94015	81780
5348	94033	81763
5349	94049	81744
5350	94067	81726
5351	94087	81710
5352	94103	81692
5353	94119	81673
5354	94135	81654
5355	94151	81635
5356	94168	81617
5357	94185	81599
5358	94204	81582
5359	94221	81564
5360	94236	81545
5361	94251	81525
5362	94266	81505
5363	94285	81489
5364	94302	81471
5365	94322	81455
5366	94339	81437
5367	94356	81419
5368	94376	81403
5369	94393	81386
5370	94412	81369
5371	94430	81352
5372	94449	81335
5373	94465	81317
5374	94481	81297
5375	94496	81278
5376	94512	81259
5377	94530	81241
5378	94547	81224
5379	94564	81205
5380	94580	81187
5381	94595	81167
5382	94610	81147
5383	94627	81128
5384	94643	81110
5385	94659	81091
5386	94674	81071
5387	94689	81052
5388	94706	81034
5389	94723	81015
5390	94739	80997
5391	94755	80977
5392	94771	80958
5393	94786	80939
5394	94802	80920
5395	94819	80902
5396	94835	80883
5397	94852	80865
5398	94868	80846
5399	94886	80829
5400	94905	80812
5401	94924	80796
5402	94940	80777
5403	94957	80759
5404	94974	80741
5405	94989	80721
5406	95006	80704
5407	95023	80685
5408	95038	80665
5409	95055	80647
5410	95071	80629
5411	95087	80610
5412	95103	80591
5413	95120	80573
5414	95137	80554
5415	95154	80536
5416	95170	80518
5417	95186	80499
5418	95205	80483
5419	95222	80464
5420	95237	80444
5421	95254	80427
5422	95269	80407
5423	95286	80389
5424	95300	80368
5425	95316	80350
5426	95331	80330
5427	95346	80310
5428	95361	80290
5429	95378	80272
5430	95393	80253
5431	95410	80235
5432	95427	80216
5433	95443	80198
5434	95460	80179
5435	95480	80164
5436	95497	80146
5437	95515	80128
5438	95532	80110
5439	95550	80093
5440	95567	80075
5441	95584	80057
5442	95601	80039
5443	95619	80022
5444	95634	80003
5445	95650	79984
5446	95668	79966
5447	95684	79948
5448	95701	79929
5449	95719	79912
5450	95738	79896
5451	95755	79878
5452	95773	79860
5453	95789	79842
5454	95805	79823
5455	95820	79803
5456	95836	79784
5457	95852	79765
5458	95870	79748
5459	95889	79732
5460	95908	79716
5461	95924	79696
5462	95941	79679
5463	95961	79663
5464	95979	79646
5465	95998	79630
5466	96016	79612
5467	96033	79594
5468	96048	79575
5469	96066	79558
5470	96083	79540
5471	96099	79521
5472	96115	79501
5473	96129	79481
5474	96145	79462
5475	96162	79445
5476	96186	79432
5477	96209	79419
5478	96226	79401
5479	96245	79384
5480	96262	79366
5481	96279	79348
5482	96298	79332
5483	96314	79313
5484	96329	79294
5485	96346	79276
5486	96364	79258
5487	96378	79238
5488	96395	79220
5489	96411	79201
5490	96432	79186
5491	96451	79169
5492	96473	79156
5493	96493	79141
5494	96512	79124
5495	96531	79108
5496	96552	79093
5497	96571	79076
5498	96590	79060
5499	96607	79042
5500	96629	79028
5501	96650	79014
5502	96668	78996
5503	96687	78980
5504	96704	78961
5505	96719	78942
5506	96738	78925
5507	96755	78908
5508	96774	78891
5509	96790	78873
5510	96807	78855
5511	96823	78836
5512	96839	78816
5513	96857	78800
5514	96875	78782
5515	96892	78764
5516	96909	78746
5517	96927	78729
5518	96943	78710
5519	96960	78692
5520	96978	78675
5521	96994	78656
5522	97011	78638
5523	97028	78620
5524	97044	78602
5525	97061	78583
5526	97077	78564
5527	97092	78545
5528	97109	78527
5529	97125	78508
5530	97141	78489
5531	97158	78471
5532	97176	78454
5533	97198	78440
5534	97214	78421
5535	97232	78404
5536	97249	78386
5537	97268	78369
5538	97287	78353
5539	97307	78338
5540	97326	78321
5541	97344	78304
5542	97363	78287
5543	97380	78269
5544	97398	78252
5545	97416	78235
5546	97434	78218
5547	97452	78200
5548	97471	78184
5549	97489	78167
5550	97509	78151
5551	97529	78135
5552	97546	78118
5553	97563	78100
5554	97581	78082
5555	97598	78064
5556	97615	78046
5557	97631	78027
5558	97649	78010
5559	97664	77991
5560	97681	77972
5561	97697	77954
5562	97714	77936
5563	97732	77918
5564	97747	77899
5565	97763	77880
5566	97780	77862
5567	97797	77844
5568	97815	77827
5569	97830	77808
5570	97847	77789
5571	97865	77772
5572	97880	77752
5573	97897	77734
5574	97913	77716
5575	97929	77697
5576	97946	77679
5577	97962	77660
5578	97979	77642
5579	97996	77624
5580	98012	77605
5581	98027	77586
5582	98045	77568
5583	98063	77551
5584	98080	77533
5585	98097	77515
5586	98114	77497
5587	98129	77477
5588	98144	77458
5589	98162	77441
5590	98179	77423
5591	98196	77405
5592	98212	77386
5593	98229	77368
5594	98247	77351
5595	98265	77333
5596	98284	77317
5597	98303	77300
5598	98322	77284
5599	98341	77267
5600	98363	77254
5601	98382	77237
5602	98401	77221
5603	98418	77203
5604	98434	77184
5605	98450	77166
5606	98466	77147
5607	98483	77129
5608	98499	77110
5609	98516	77092
5610	98532	77073
5611	98549	77055
5612	98566	77037
5613	98584	77020
5614	98601	77002
5615	98617	76983
5616	98634	76965
5617	98650	76946
5618	98666	76928
5619	98682	76909
5620	98698	76890
5621	98716	76873
5622	98732	76854
5623	98747	76834
5624	98763	76815
5625	98778	76796
5626	98794	76777
5627	98809	76758
5628	98825	76739
5629	98841	76720
5630	98858	76702
5631	98874	76684
5632	98892	76666
5633	98908	76648
5634	98924	76629
5635	98941	76611
5636	98957	76592
5637	98973	76573
5638	98991	76556
5639	99006	76536
5640	99022	76517
5641	99038	76499
5642	99055	76481
5643	99070	76462
5644	99087	76444
5645	99105	76426
5646	99121	76408
5647	99139	76390
5648	99155	76371
5649	99174	76355
5650	99193	76339
5651	99212	76322
5652	99227	76302
5653	99245	76286
5654	99259	76265
5655	99276	76247
5656	99292	76228
5657	99308	76210
5658	99332	76197
5659	99354	76183
5660	99373	76167
5661	99394	76152
5662	99413	76135
5663	99433	76120
5664	99453	76104
5665	99474	76089
5666	99493	76073
5667	99514	76057
5668	99533	76041
5669	99552	76025
5670	99570	76007
5671	99587	75989
5672	99604	75971
5673	99622	75954
5674	99640	75937
5675	99657	75919
5676	99674	75901
5677	99692	75884
5678	99708	75865
5679	99727	75849
5680	99743	75830
5681	99757	75810
5682	99777	75794
5683	99792	75775
5684	99809	75756
5685	99825	75738
5686	99843	75720
5687	99860	75703
5688	99877	75685
5689	99897	75668
5690	99912	75649
5691	99927	75630
5692	99942	75610
5693	99958	75592
5694	99974	75573
5695	99993	75556
5696	100011	75539
5697	100029	75522
5698	100045	75503
5699	100059	75483
5700	100077	75466
5701	100094	75448
5702	100111	75429
5703	100127	75411
5704	100145	75394
5705	100162	75376
5706	100178	75357
5707	100196	75340
5708	100213	75322
5709	100227	75302
5710	100243	75283
5711	100261	75266
5712	100277	75247
5713	100294	75229
5714	100310	75211
5715	100326	75192
5716	100343	75173
5717	100360	75155
5718	100374	75136
5719	100390	75117
5720	100405	75098
5721	100422	75079
5722	100439	75061
5723	100456	75044
5724	100471	75024
5725	100486	75005
5726	100502	74986
5727	100518	74967
5728	100535	74949
5729	100551	74931
5730	100570	74914
5731	100587	74896
5732	100606	74880
5733	100624	74863
5734	100642	74845
5735	100659	74828
5736	100678	74810
5737	100698	74795
5738	100716	74778
5739	100735	74761
5740	100752	74744
5741	100770	74726
5742	100786	74707
5743	100803	74689
5744	100820	74671
5745	100840	74656
5746	100857	74638
5747	100875	74621
5748	100893	74604
5749	100910	74585
5750	100930	74570
5751	100950	74554
5752	100969	74537
5753	100988	74521
5754	101006	74504
5755	101023	74486
5756	101040	74468
5757	101059	74451
5758	101076	74434
5759	101095	74417
5760	101112	74399
5761	101127	74379
5762	101145	74362
5763	101160	74343
5764	101176	74324
5765	101194	74307
5766	101211	74289
5767	101226	74270
5768	101241	74250
5769	101255	74230
5770	101271	74212
5771	101288	74193
5772	101303	74174
5773	101319	74155
5774	101335	74137
5775	101349	74117
5776	101367	74099
5777	101382	74080
5778	101397	74061
5779	101412	74041
5780	101428	74023
5781	101445	74005
5782	101462	73986
5783	101479	73969
5784	101494	73949
5785	101508	73929
5786	101525	73911
5787	101543	73894
5788	101559	73875
5789	101576	73857
5790	101595	73841
5791	101612	73823
5792	101630	73806
5793	101648	73789
5794	101668	73773
5795	101685	73755
5796	101703	73737
5797	101719	73719
5798	101735	73700
5799	101751	73682
5800	101768	73663
5801	101784	73645
5802	101800	73627
5803	101818	73609
5804	101837	73593
5805	101854	73574
5806	101871	73557
5807	101887	73538
5808	101903	73519
5809	101917	73500
5810	101934	73481
5811	101950	73463
5812	101966	73444
5813	101982	73426
5814	101999	73408
5815	102016	73390
5816	102032	73371
5817	102047	73352
5818	102063	73333
5819	102082	73317
5820	102097	73297
5821	102114	73279
5822	102129	73260
5823	102147	73243
5824	102165	73225
5825	102182	73207
5826	102198	73189
5827	102214	73170
5828	102229	73151
5829	102244	73131
5830	102259	73112
5831	102275	73093
5832	102291	73075
5833	102307	73056
5834	102323	73038
5835	102342	73021
5836	102358	73002
5837	102376	72985
5838	102394	72968
5839	102411	72950
5840	102431	72934
5841	102451	72919
5842	102468	72900
5843	102486	72883
5844	102503	72865
5845	102517	72846
5846	102533	72827
5847	102548	72807
5848	102562	72787
5849	102578	72769
5850	102599	72754
5851	102616	72736
5852	102633	72718
5853	102648	72699
5854	102665	72681
5855	102680	72662
5856	102696	72642
5857	102712	72624
5858	102729	72606
5859	102747	72589
5860	102762	72569
5861	102778	72551
5862	102796	72534
5863	102812	72516
5864	102829	72498
5865	102845	72479
5866	102862	72461
5867	102876	72441
5868	102893	72423
5869	102909	72404
5870	102924	72385
5871	102942	72368
5872	102958	72349
5873	102973	72330
5874	102988	72311
5875	103004	72292
5876	103020	72274
5877	103037	72256
5878	103053	72237
5879	103068	72218
5880	103085	72199
5881	103101	72181
5882	103118	72163
5883	103136	72146
5884	103152	72127
5885	103167	72108
5886	103184	72090
5887	103201	72072
5888	103216	72053
5889	103231	72034
5890	103247	72015
5891	103264	71997
5892	103279	71978
5893	103295	71959
5894	103312	71941
5895	103333	71926
5896	103350	71909
5897	103369	71892
5898	103386	71874
5899	103406	71858
5900	103429	71844
5901	103453	71831
5902	103474	71816
5903	103494	71801
5904	103515	71785
5905	103533	71768
5906	103553	71752
5907	103574	71737
5908	103595	71722
5909	103612	71704
5910	103630	71687
5911	103646	71669
5912	103663	71651
5913	103680	71633
5914	103695	71613
5915	103711	71595
5916	103727	71576
5917	103743	71558
5918	103761	71540
5919	103777	71522
5920	103793	71503
5921	103813	71487
5922	103828	71468
5923	103847	71451
5924	103863	71433
5925	103879	71415
5926	103895	71396
5927	103913	71378
5928	103928	71359
5929	103945	71341
5930	103961	71323
5931	103978	71305
5932	103995	71287
5933	104011	71268
5934	104026	71250
5935	104044	71232
5936	104060	71214
5937	104075	71194
5938	104092	71176
5939	104109	71158
5940	104126	71141
5941	104142	71122
5942	104160	71105
5943	104176	71086
5944	104192	71067
5945	104206	71048
5946	104223	71030
5947	104241	71013
5948	104258	70995
5949	104275	70977
5950	104293	70960
5951	104312	70944
5952	104328	70925
5953	104342	70905
5954	104359	70887
5955	104376	70869
5956	104393	70851
5957	104410	70833
5958	104425	70814
5959	104441	70795
5960	104458	70777
5961	104476	70761
5962	104494	70743
5963	104512	70726
5964	104531	70709
5965	104549	70692
5966	104567	70675
5967	104586	70658
5968	104603	70641
5969	104622	70624
5970	104638	70605
5971	104654	70587
5972	104672	70570
5973	104688	70551
5974	104703	70532
5975	104721	70514
5976	104737	70496
5977	104755	70479
5978	104774	70463
5979	104795	70447
5980	104814	70431
5981	104833	70414
5982	104852	70398
5983	104872	70382
5984	104891	70365
5985	104906	70346
5986	104922	70327
5987	104938	70309
5988	104952	70289
5989	104968	70270
5990	104984	70252
5991	105000	70233
5992	105016	70215
5993	105031	70196
5994	105047	70177
5995	105062	70158
5996	105078	70140
5997	105095	70121
5998	105113	70104
5999	105130	70087
6000	105151	70071
6001	105170	70055
6002	105189	70038
6003	105206	70020
6004	105223	70002
6005	105240	69985
6006	105257	69967
6007	105276	69950
6008	105291	69931
6009	105308	69913
6010	105325	69895
6011	105342	69878
6012	105358	69859
6013	105376	69842
6014	105393	69824
6015	105410	69806
6016	105426	69787
6017	105441	69768
6018	105457	69750
6019	105474	69732
6020	105492	69714
6021	105507	69695
6022	105524	69678
6023	105540	69659
6024	105556	69641
6025	105572	69622
6026	105590	69604
6027	105606	69586
6028	105621	69567
6029	105638	69549
6030	105655	69531
6031	105670	69512
6032	105685	69493
6033	105704	69476
6034	105720	69458
6035	105741	69442
6036	105758	69425
6037	105777	69408
6038	105797	69392
6039	105815	69375
6040	105836	69360
6041	105855	69344
6042	105873	69326
6043	105890	69308
6044	105908	69291
6045	105923	69272
6046	105939	69253
6047	105958	69237
6048	105974	69219
6049	105992	69201
6050	106011	69185
6051	106028	69167
6052	106046	69149
6053	106063	69132
6054	106079	69113
6055	106095	69095
6056	106112	69077
6057	106129	69059
6058	106148	69042
6059	106165	69025
6060	106182	69007
6061	106198	68989
6062	106214	68970
6063	106232	68952
6064	106246	68933
6065	106260	68913
6066	106276	68894
6067	106292	68876
6068	106308	68857
6069	106324	68839
6070	106341	68821
6071	106357	68803
6072	106373	68784
6073	106390	68766
6074	106405	68747
6075	106420	68728
6076	106435	68709
6077	106451	68691
6078	106468	68673
6079	106484	68654
6080	106500	68636
6081	106516	68617
6082	106533	68599
6083	106551	68582
6084	106569	68564
6085	106585	68546
6086	106603	68529
6087	106620	68511
6088	106639	68494
6089	106658	68478
6090	106674	68460
6091	106690	68441
6092	106705	68422
6093	106722	68404
6094	106738	68386
6095	106754	68367
6096	106768	68348
6097	106785	68330
6098	106803	68313
6099	106820	68294
6100	106841	68279
6101	106858	68261
6102	106875	68243
6103	106890	68225
6104	106908	68207
6105	106923	68188
6106	106938	68169
6107	106954	68151
6108	106970	68132
6109	106986	68114
6110	107003	68096
6111	107020	68078
6112	107035	68059
6113	107053	68042
6114	107070	68024
6115	107086	68005
6116	107104	67988
6117	107119	67969
6118	107134	67950
6119	107152	67933
6120	107168	67915
6121	107186	67897
6122	107202	67879
6123	107219	67861
6124	107235	67843
6125	107250	67824
6126	107266	67805
6127	107281	67786
6128	107299	67768
6129	107315	67750
6130	107332	67732
6131	107347	67713
6132	107362	67694
6133	107378	67676
6134	107394	67657
6135	107411	67639
6136	107427	67621
6137	107443	67602
6138	107458	67584
6139	107474	67565
6140	107491	67547
6141	107510	67531
6142	107527	67513
6143	107545	67496
6144	107563	67479
6145	107580	67461
6146	107600	67444
6147	107616	67426
6148	107634	67409
6149	107657	67395
6150	107675	67378
6151	107695	67362
6152	107712	67344
6153	107730	67327
6154	107748	67309
6155	107764	67291
6156	107783	67275
6157	107800	67257
6158	107818	67239
6159	107834	67221
6160	107850	67203
6161	107866	67184
6162	107881	67165
6163	107898	67147
6164	107915	67129
6165	107932	67111
6166	107947	67093
6167	107964	67075
6168	107978	67055
6169	107992	67036
6170	108009	67017
6171	108024	66999
6172	108041	66981
6173	108058	66963
6174	108075	66945
6175	108094	66929
6176	108110	66910
6177	108125	66891
6178	108141	66873
6179	108158	66855
6180	108174	66836
6181	108189	66817
6182	108206	66799
6183	108221	66781
6184	108237	66762
6185	108254	66744
6186	108270	66726
6187	108289	66709
6188	108306	66691
6189	108321	66672
6190	108335	66653
6191	108351	66634
6192	108366	66615
6193	108382	66597
6194	108397	66578
6195	108413	66559
6196	108427	66540
6197	108444	66522
6198	108458	66502
6199	108475	66485
6200	108495	66469
6201	108513	66451
6202	108531	66434
6203	108548	66417
6204	108565	66399
6205	108582	66381
6206	108597	66362
6207	108613	66343
6208	108630	66326
6209	108649	66309
6210	108668	66292
6211	108686	66275
6212	108705	66258
6213	108723	66241
6214	108740	66224
6215	108758	66206
6216	108775	66189
6217	108793	66172
6218	108811	66154
6219	108828	66137
6220	108844	66118
6221	108860	66099
6222	108876	66081
6223	108893	66063
6224	108908	66044
6225	108923	66026
6226	108939	66007
6227	108955	65989
6228	108972	65971
6229	108987	65952
6230	109004	65934
6231	109018	65914
6232	109033	65895
6233	109050	65877
6234	109066	65859
6235	109083	65842
6236	109099	65823
6237	109114	65804
6238	109130	65786
6239	109146	65767
6240	109163	65749
6241	109178	65731
6242	109195	65712
6243	109210	65694
6244	109226	65675
6245	109242	65657
6246	109258	65639
6247	109276	65621
6248	109289	65601
6249	109306	65583
6250	109324	65566
6251	109340	65548
6252	109357	65530
6253	109373	65512
6254	109389	65493
6255	109405	65475
6256	109421	65457
6257	109438	65439
6258	109454	65420
6259	109469	65401
6260	109485	65383
6261	109500	65364
6262	109516	65346
6263	109530	65326
6264	109546	65308
6265	109561	65289
6266	109577	65270
6267	109591	65251
6268	109606	65232
6269	109621	65213
6270	109638	65195
6271	109654	65177
6272	109670	65159
6273	109687	65141
6274	109702	65122
6275	109718	65104
6276	109734	65085
6277	109752	65068
6278	109768	65049
6279	109783	65030
6280	109799	65012
6281	109817	64995
6282	109835	64978
6283	109853	64961
6284	109870	64943
6285	109888	64925
6286	109906	64909
6287	109923	64891
6288	109942	64874
6289	109959	64857
6290	109979	64840
6291	109996	64822
6292	110013	64805
6293	110030	64787
6294	110047	64770
6295	110064	64752
6296	110081	64734
6297	110097	64715
6298	110114	64698
6299	110133	64681
6300	110151	64664
6301	110169	64647
6302	110185	64628
6303	110202	64610
6304	110218	64592
6305	110234	64574
6306	110252	64557
6307	110270	64540
6308	110290	64524
6309	110307	64506
6310	110326	64489
6311	110345	64473
6312	110364	64456
6313	110383	64440
6314	110400	64422
6315	110417	64404
6316	110434	64386
6317	110451	64368
6318	110467	64350
6319	110483	64332
6320	110498	64313
6321	110514	64294
6322	110529	64275
6323	110544	64256
6324	110560	64238
6325	110575	64219
6326	110593	64202
6327	110608	64183
6328	110624	64165
6329	110640	64146
6330	110655	64128
6331	110671	64109
6332	110686	64090
